Terminal Name,Terminal Country,Terminal UUID,Terminal Type,Direction,Connected Terminal Name,Connected Terminal Country,Connected Terminal UUID,Connected Terminal Type,Transit Points,Distance_(NM)_Masterinput,Distance_(NM)_DDT,Distance_(NM)_atobviac,Distance_(NM)_veson,Notes,,Summary Statistics:
Ravenna,Italy,0030d930-6574-4049-a739-327a16620429,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,Cape of Good Hope,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Atlantic LNG,Trinidad & Tobago,00339787-d27c-4605-8409-e1c544820cec,Export,"Panama, Suez, Cape of Good Hope",,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,"Suez, Cape of Good Hope",,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,None,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,"Cape of Good Hope, Suez",,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Das Island,UAE,003b48e3-aedd-417c-8ea3-2d1dd434d8a9,Export,None,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,None,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Gorgon,Australia,00312574-769c-4edf-9a55-362f3da20312,Export,None,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,"Cape of Good Hope, Suez",,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,None,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,None,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,None,,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,"Panama, Suez, Cape of Good Hope",,,,,,,
Rayong,Thailand,0036961e-e634-4929-874d-45f53265ed7c,Import,Import from,Yamal,Russia,003a8724-b074-42e2-9e2f-ac3cc3e67ea4,Export,"Cape of Good Hope, Suez",,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Atlantic LNG,Trinidad & Tobago,00339787-d27c-4605-8409-e1c544820cec,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,"Cape of Good Hope, Suez",,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Freeport,USA,0039b921-cc5c-47e3-9a31-9dfb0c55d345,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,"Suez, Cape of Good Hope",,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Gorgon,Australia,00312574-769c-4edf-9a55-362f3da20312,Export,"Suez, Cape of Good Hope",,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,"Suez, Cape of Good Hope",,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Suez, Cape of Good Hope",,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Revithoussa,Greece,003d3a18-7463-4aef-8c32-22054d6815af,Import,Import from,Yamal,Russia,003a8724-b074-42e2-9e2f-ac3cc3e67ea4,Export,None,,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,"Cape of Good Hope, Suez",,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,None,,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,None,,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,"Cape of Good Hope, Suez",,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,None,,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,None,,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,None,,,,,,,
Richards Bay,South Africa,003ea2f5-f0fa-4e5e-9717-734cefabec68,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Atlantic LNG,Trinidad & Tobago,00339787-d27c-4605-8409-e1c544820cec,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,"Cape of Good Hope, Suez",,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Coral South FLNG,Mozambique,003effde-1384-41fd-b604-15cc81167a3c,Export,"Suez, Cape of Good Hope",,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Das Island,UAE,003b48e3-aedd-417c-8ea3-2d1dd434d8a9,Export,Suez,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Freeport,USA,0039b921-cc5c-47e3-9a31-9dfb0c55d345,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,"Cape of Good Hope, Suez",,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Gorgon,Australia,00312574-769c-4edf-9a55-362f3da20312,Export,"Suez, Cape of Good Hope",,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,"Cape of Good Hope, Suez",,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Suez, Cape of Good Hope",,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Cape of Good Hope, Suez",,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Rovigo,Italy,0036cd2f-ff65-471e-8e6e-9c7cbae674b6,Import,Import from,Yamal,Russia,003a8724-b074-42e2-9e2f-ac3cc3e67ea4,Export,None,,,,,,,
Rudong,China,00323df6-15b0-4e3f-93e1-afe3a3fe1b58,Import,Import from,Barcelona,Spain,00350607-0903-4828-8ea5-bdeb8649a31e,Combined,Suez,,,,,,,
Rudong,China,00323df6-15b0-4e3f-93e1-afe3a3fe1b58,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,Cape of Good Hope,,,,,,,
Sergipe,Brazil,00326ebb-3243-49cb-ae12-21a528c54351,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Shenzhen,China,0032fed7-dadd-4465-b8f5-0cc4e8915574,Import,Import from,Port Moresby,Papua New Guinea,0031b38c-2108-443e-9bea-bc0fccce37f7,Export,None,,,,,,,
Shenzhen,China,0032fed7-dadd-4465-b8f5-0cc4e8915574,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,None,,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Corpus Christi,USA,0030c461-9a63-403d-8f53-9327ea773517,Export,None,,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,None,,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Sines,Portugal,00359de5-92cd-4abd-ac62-d63bef384c1b,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,None,,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,None,,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,"Cape of Good Hope, Suez",,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Das Island,UAE,003b48e3-aedd-417c-8ea3-2d1dd434d8a9,Export,None,,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Freeport,USA,0039b921-cc5c-47e3-9a31-9dfb0c55d345,Export,"Panama, Suez, Cape of Good Hope",,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,None,,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,"Cape of Good Hope, Suez",,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,None,,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,None,,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,None,,,,,,,
Singapore,Singapore,00301fdd-c604-41e4-8d58-48148bde7aa9,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,"Suez, Panama, Cape of Good Hope",,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Calcasieu Pass,USA,003e005e-9aeb-4e31-b44f-6f1a5d79ea67,Export,None,,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,None,,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Cape of Good Hope, Suez",,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
South Hook,UK,003d2908-3754-46a4-acdc-675e9f63ae06,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,None,,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Cape of Good Hope, Suez",,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Stade,Germany,003b319e-b29e-4853-b4ee-85794d5bacba,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Atlantic LNG,Trinidad & Tobago,00339787-d27c-4605-8409-e1c544820cec,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,"Cape of Good Hope, Suez",,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Calcasieu Pass,USA,003e005e-9aeb-4e31-b44f-6f1a5d79ea67,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Freeport,USA,0039b921-cc5c-47e3-9a31-9dfb0c55d345,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,"Suez, Cape of Good Hope, Panama",,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Gorgon,Australia,00312574-769c-4edf-9a55-362f3da20312,Export,"Suez, Cape of Good Hope",,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,"Suez, Cape of Good Hope",,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Plaquemines,USA,003adf4e-01b5-4680-9cd7-49613d5d0e3e,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,"Cape of Good Hope, Suez",,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,"Suez, Cape of Good Hope",,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,None,,,,,,,
Swinoujscie,Poland,00306490-345a-4528-a42c-d87c61e2c35b,Import,Import from,Yamal,Russia,003a8724-b074-42e2-9e2f-ac3cc3e67ea4,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,"Strait of Magellan, Panama, Cape of Good Hope",,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Atlantic LNG,Trinidad & Tobago,00339787-d27c-4605-8409-e1c544820cec,Export,"Suez, Cape of Good Hope, Panama",,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Bethioua,Algeria,003afd77-2b63-41e4-8b7a-6d6294236d78,Export,"Suez, Cape of Good Hope",,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Bintulu,Malaysia,003342b7-ba5b-4f0e-b6df-4d95837a5691,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Bioko,Equatorial Guinea,003e50dc-2dca-44e5-b519-c4d704c6762d,Export,"Cape of Good Hope, Panama",,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Bonny LNG,Nigeria,0034fc9c-bb57-42b6-a91b-6f08c3795a25,Export,Cape of Good Hope,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Coral South FLNG,Mozambique,003effde-1384-41fd-b604-15cc81167a3c,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Corpus Christi,USA,0030c461-9a63-403d-8f53-9327ea773517,Export,"Panama, Cape of Good Hope, Suez",,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Costa Azul,Mexico,003e4ff1-6888-4d04-95e2-42e5b42ff722,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Cove Point,USA,003e8539-3a98-48fa-b35d-0ba061beea4e,Export,"Panama, Cape of Good Hope, Suez",,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,GLNG,Australia,003390dc-0918-485a-ba91-12465d2f1890,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Gorgon,Australia,00312574-769c-4edf-9a55-362f3da20312,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Hammerfest,Norway,003f92ce-86d5-4d03-9761-311036c47812,Export,"Cape of Good Hope, Panama, Suez",,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Kamchatka,Russia,0033d717-1d87-407b-94b0-3f115ecd1887,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,LNG Canada,Canada,00369d3c-62db-4833-8c49-ea1a2fbb2b18,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,NWS,Australia,00381c87-4180-4430-80f1-bf828099124f,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Qalhat,Oman,003627f4-c752-4ce4-9ae7-7ad0fa6e53ce,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Ras Laffan,Qatar,003f9d1b-b4ad-4de9-8c8d-bd7fbcacd3df,Export,None,,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Sabine Pass,USA,003dec0a-ce8f-41db-8c24-4d7ef6addf70,Export,"Suez, Cape of Good Hope, Panama",,,,,,,
Tianjin,China,003a90f9-9cde-436f-9bec-4f9e786c2ea7,Import,Import from,Yamal,Russia,003a8724-b074-42e2-9e2f-ac3cc3e67ea4,Export,"Cape of Good Hope, Suez",,,,,,,
Toscana,Italy,0034aa21-2462-43bc-b96b-e4f985078bb7,Import,Import from,Argentina LNG,Argentina,0033833f-3403-4397-97e3-2ccb9aedb62c,Export,None,,,,,,,
